profuse,147867.32481781658
glands,124752.9175732163
edema,150561.5899926691
reddened,153868.80244774715
contractions,127543.2697557944
fatigue,186863.4556211318
coughing,201595.95266507665
fibroid,150955.30924782492
chills,139245.47401778336
flu-like,128836.62278996935
dehydration,198961.64685245088
measles-like,135570.48637392363
urinary,131678.5443271621
respiratory,165255.74795518495
vomiting,483752.3365201847
constipation,218201.57551126118
soreness,153911.20852691156
dizziness,376967.1940407023
liver,145534.92840845423
mild,125394.08562407985
bleedingearly,147315.764723347
drowsiness,116560.91004791205
asthma,118573.5776996095
palpitations,117058.72531543978
ailments,111261.4981999929
swelling,167668.93871133478
stiffness,273286.30494248995
vomitingit,212610.0279018289
bleedingebola,138865.75291369093
stomachaches,129952.14373562844
symptoms,210038.17449970526
vesselswhen,139459.93752238582
genitourinary,128720.79528171512
throat,166147.46474521805
osteoarthritis,128828.26303466586
fever,229724.21189313082
sores,110651.88292556629
rheumatoid,129099.55811570666
itchy,111891.94678020285
inflammation,158881.18445218328
numbness,249251.16543593656
migraine,150445.9363004545
rashes,291761.021762025
bowel,235878.59035395764
conjunctivitis,150782.11785323406
coughthe,111769.0939579187
apnea,182012.71110046786
encephalitis,117964.44241499134
backache,171878.26973740163
ibs,147261.73027526512
migraines,157751.65280521903
intestines,112296.14764083909
cramps,230831.59668936176
clots,159913.77810050716
nauseathe,115461.34057084656
stomach,135410.93051595555
wheezing,111057.75961282743
cough,251991.0695919839
obstructive,127305.3819251575
cramping,240462.35906269334
lungs,114368.11502032031
chronic,123791.26482931289
meninges,120150.06992671522
vomiting--,151528.8216877169
sniffles,131621.87679972663
coronary,112943.20826413881
diarrhea,453186.29643908923
nausea,520506.518245155
coughmost,143932.40249623882
gastrointestinal,220830.56482416776
arthritis,152305.40430792744
cdclater,147606.3138450038
abdominal,438791.71821838786
sore,319217.8531741655
light-headedness,147745.72324161453
fevers,135990.3990683853
sepsis,121486.47625180442
bloating,154625.21999672864
tract,110880.28295893368
lupus,132118.2757389613
constriction,127028.75917084451
pneumonia,134976.72696606896
muscle,254301.12088510752
reflux,144044.3611242944
headaches,305880.8721811584
delirium,167138.05924965983
pain,236909.0428346848
cranial,140843.8739843159
pulmonary,128908.55946834365
jaundice,140946.38799698727
runny,264130.5219909322
irritation,224602.457656168
swallowingthe,255566.67374615883
rash,246089.97832264408
ischemic,117277.40969979418
bladder,132077.31778070764
shortness,219162.2889761004
headache,255570.6776761703
redness,121978.49252809456
ulcers,148650.52019220425
