hemophilia,121218.91935478644
diseasescientists,123272.53286766868
charcot-marie-tooth,156514.1087255135
polycystic,125461.1509836027
myelodysplastic,125205.79705754238
neuromuscular,177506.60529246222
fibroid,134200.92063335323
urinary,148003.72286377425
constipation,103204.22156190213
cll,103579.6478739075
incurable,111510.59783268208
liver,151227.3843438582
gastroesophageal,107313.7839761919
abnormalities,147492.843770672
crohns,172024.25784161952
diseases,109899.74851048423
melanoma,103758.85120966537
bleedingebola,109022.13953675474
lung,126987.94950210222
symptoms,116476.76129387756
parkinsons,199384.58227572782
neurodegenerative,216725.3615500948
dementia,116410.86088915599
pancreatic,113882.31660061699
organ,153397.8497750354
retinal,122632.15110432397
cml,115373.6821229377
gehrigs,231088.96643885184
appendicitis,129208.05586257097
rheumatic,126474.20996285982
rheumatoid,242882.86517117434
copd,103462.00278049082
emphysema,117575.74790732065
neuropathic,177892.9401574872
lymph,135319.4133315571
myeloma,120132.76176887333
syndrome,156775.7595197663
ulcerative,178084.32004143664
relapsing-remitting,115188.41448515448
vasculitis,103017.02745991081
bowel,138378.3810286528
ibd,157251.47879717217
connective,128959.56264359901
brain,123289.55890296787
neurologic,136314.82399742116
renal,114436.99371186203
apnea,114173.36172462185
disorder,114797.23888793087
encephalitis,145459.77421785667
glioma,114699.5920715906
diabetes,130831.46103747639
epilepsy,215747.45401161662
leukemia,153003.57275205117
colitis,163020.5205394504
sarcoma,117533.25280605331
glaucoma,160157.89655505345
alzheimers,188371.5161877104
cancer--,103143.45718117004
end-stage,111610.13402134618
transfusion,103255.75752265147
cancerone,109600.2323302705
lateral,300251.22617306723
kidney,185859.90466000614
obstructive,133360.3920243998
chronic,140633.7296093533
meninges,124928.40489948768
coronary,122553.18700575299
autoimmune,175213.83615215257
als,171208.08210988768
gastrointestinal,106511.23686103892
arthritis,178951.81881408175
sps,142313.52784606977
lymphocytic,130273.67715619078
abdominal,131001.4572674998
alzheimers-like,107122.98608532696
mris,110052.70036471535
diseasethe,104338.91032424256
sepsis,125284.02032763194
neurone,107242.99661862296
tract,104486.5716043994
neuropsychiatric,115006.36364825377
lupus,200604.85612723808
neurodevelopmental,113586.3699812741
duchenne,173083.85119912756
amyotrophic,414161.71344995406
myeloid,136226.87004359017
ehlers-danlos,151119.1008502346
disease,139138.41997960894
cranial,130298.13286581743
pulmonary,163127.6717336633
neurological,207330.17530086805
tumors,121347.55658062857
arrhythmias,112026.81322199485
colon,132223.9140812895
alzheimersthe,106121.56640128013
cancer,140910.18931971988
streptococcal,115980.46881158379
hypertension,112585.17048433315
degenerative,271909.4024063354
kakkis,104472.44417610604
