sufferers,103878.45812332812
unmet,61491.19454395403
cerebrovascular,60754.68073988608
under-fives,75041.63787089952
dehydration,76835.33113418918
poverty,64300.27133817197
respiratory,68818.63543924103
under-nutrition,96229.02812080324
illnesspeople,68373.52386234094
constipation,66802.14420751015
obesity-related,95393.57510467693
worklessness,62000.73254836963
adolescents,66129.74855216178
avoidable,64308.592993680635
diseases,81163.76129331479
asthma,64893.42263409311
diagnoses,88589.7634239812
adolescence,61895.606806877855
sinusitis,60495.720124751024
dementia,66568.66097647528
musculoskeletal,61345.628098490575
povertyit,75806.09341376407
rickets,97266.42350263231
mers-cov,110222.41897317706
maternal,96254.13093001058
chronically,97994.40074103241
inequalities,96950.99600900669
smoking-related,74317.80982074187
infection,59151.83155136044
pre-term,87057.72009688473
treatable,79318.61954466913
infantsthe,58110.04332350996
copd,90807.53202795876
sanitation,65886.1153802246
prevalence,74394.71702839751
ulceration,58973.19018492076
superbugs,73184.3483160718
depressionthe,75104.47225021751
illness,60137.10884977111
infertility,74441.87255963305
cardiovascular,73231.27383973646
infectionsin,59873.75383470142
adhd,82729.1224406739
amputations,76501.58606132216
asd,58863.00075648991
mortality,60851.49972463323
incidence,67605.41177197256
diabetes,60582.767225838186
childrentwo,64696.358008036084
pregnancies,71381.43951651632
undiagnosed,78520.59157497455
hyperactivity,62759.43382489834
illnesses,110269.72567310132
suffering,59393.98346836946
disorders,90393.39365551608
childrenhowever,63801.80298202971
illiteracy,104117.91614832928
hiv,64240.5143773886
preventable,130165.83935930103
diseasemore,75659.05391192467
needlessly,89816.74396641052
infections,84791.23950933827
immunising,71847.6877242846
deprivation,65214.037796146644
chronic,134403.87552288276
obesity,126658.24829881497
colds,66230.87103551267
ill-health,102124.69437139809
illnesseshe,70764.14089938613
hivaids,70318.49743351896
expectancythe,61909.89018930105
diseasethere,75113.83751925924
untreatable,66185.3154064744
diagnosable,83443.75882329202
stress-related,63340.35453198956
diseasealthough,59052.54857922541
self-harm,65916.96665591461
outbreaks,58589.16989780004
deprivationthe,67503.22178656013
diarrhoeal,69215.33084559295
sepsis,64887.91054095137
gonorrhoea,80500.87292732167
weight-related,68158.03728024961
stigma,66242.9595376845
childbirth,100354.83823976404
loneliness,121503.13182579589
hivthe,60172.87957728157
malaria,107554.53128182063
starvation,60572.01810706404
unvaccinated,87405.1138223525
flaccid,69491.04405045985
morbidity,67587.38028114472
malnourishment,133056.84529167245
disease,81143.93340912159
patientsas,92778.57614108118
hungerthe,126482.8540315194
epidemics,105940.72657467454
malnourished,106830.75812937948
diabetestype,76217.86898304342
zika,59728.96943876312
