crohn’s,121409.75005273178
angina,99095.85218322354
alzheimer’s,122106.92553244227
one-leg,99942.18112901699
chemotherapy,105114.53278541027
sciatica,111719.32814734771
coughing,99839.75536792753
newbornsit,110461.64985708013
strokethey,107522.07434533107
placebo,118662.94367135057
clot,131798.4290204725
strokesthe,124451.17276205178
orstroke,155767.18428546644
relapse,137909.1332365723
liver,115817.48720204875
symptomsdoctors,137344.30775378758
asthma,115653.90975132318
congenital,111993.13239485725
preeclampsia,98391.15053371432
vascular,127087.94771448761
recurrence,148766.7152064536
symptoms,113188.76344353943
surgerywe,109081.70780718957
cancers,104191.09474400857
dementia,167271.83267824174
injurythough,135561.897258273
toofrail,115909.03997548085
treatmentnone,112805.96740759104
diagnosed,133204.77861239496
cardiac,172456.48014109564
strokesto,134310.60676555792
amputation,126060.39054833732
infection,110626.23239868366
osteoarthritis,128098.47466236966
appendicitis,129420.63758885389
surgeryit,100292.668610888
transplant,149871.7205208023
undiagnozed,111264.0305457709
risk”in,122296.49306356428
strokepeople,107157.15068097372
complications,171270.06229819462
strokeswhile,134314.46184716918
embolism,110504.82716509009
cardiovascular,176839.4492351031
brain,120816.50716674907
blood,115297.0685911184
apnea,101546.50537546881
disorder,109918.70588834587
dyingin,110993.40736686929
tumor,101909.05040599903
druglived,99788.28375157484
migraines,126315.05019673954
diabetes,149332.90255978814
incidence,112393.059667476
hospitalizations,110353.31890132232
hemorrhage,110053.89369500268
clots,144576.75012978812
strokebut,118376.44841735177
syndromeafter,99538.6829181143
heartattack,136526.06985653314
non-fatal,133696.7061918475
non-fatalheart,119709.61899766399
cardiovascularevents,111442.16406823162
surgerythis,123104.75091765972
kidney,212764.61669668238
disorders,107298.88408663929
transplantsbut,98844.86109265732
lungs,104979.78113727899
chronic,102234.43420933913
coronary,153352.30233920814
testicular,101989.93553022674
clotin,108863.81918392325
diagnosis,133079.1457031568
motorneural,108447.43252307165
heart,211820.38754170478
deathfrom,101555.73518234567
complication,105436.00712551533
astroke,103636.52651621407
post-surgery,105328.92120474862
pneumonia,117642.44741366313
cardiovascularevent,154609.7016112751
tonsillitis,113951.97618815237
chemo,112012.75704289644
sjogrens,107338.2388417709
strokes,423299.08680778916
pain,117498.6546411957
disease,117356.84507022426
hospitalization,155463.95579555182
heart-related,127881.50422250057
aheart,113040.86154927393
medication,98265.5155137445
neurological,127423.59548677126
insomnia,105391.44690504423
strokethe,232892.88980549708
ischemic,109166.2256667888
remission,113301.55271535148
cancer,108887.13125372246
depression,118078.03499714649
mini-stroke,115649.21042167587
subdural,110781.07352841878
