sufferers,365882.4228222927
crohn’s,299580.96757709596
cancerit,298276.20442024193
side-effects,264546.6028265102
angina,322147.6578866994
alzheimer’s,325999.5614323382
meningococcal,280933.71529896924
huntington’s,269296.00502511364
urinary,282634.0346575551
respiratory,384807.89925348206
incurable,278016.82231657405
blindness,280550.8636493788
liver,266932.52784293395
abnormalities,269192.08059221564
diseases,379876.9919132363
symptoms,393324.6813003637
lung,292514.1067472451
parkinsons,393444.5989796568
cancers,362102.541282196
dementia,282095.66009600647
infection,337966.7683311059
ovarian,298537.29497584334
osteoarthritis,369396.0063805169
treatable,249112.28883584967
rectal,250178.16127509257
diabetesit,250458.5112500013
copd,314586.64659556234
rheumatoid,255265.50117669767
emphysema,247558.89685761824
syndrome,277458.23546726553
aspirin,260424.8848366173
adult-onset,342400.8939842664
cancersbut,282125.24639457226
migraine,336872.57460116217
bronchitis,346426.23450151924
bowel,280752.5160688053
pre-eclampsia,312811.7223773352
cancerbut,253111.85155835949
cardiovascular,331054.1741275715
infertility,329691.5750983027
stroke-like,246787.06393306344
disorder,269951.92519115336
parkinson’s,289877.22116350936
acne,256057.95907833058
migraines,419184.7458213715
diabetes,531117.3774446956
epilepsy,415662.2034190972
clots,273649.67250835453
blood-borne,263890.1151078779
undiagnosed,290385.7624392528
illnesses,414795.8999907633
circulatory,310175.5843944416
narcolepsy,257161.81568878493
glaucoma,319806.3542596866
alzheimers,437358.0111476607
schizophrenia,334366.2571907294
disorders,409273.1421342427
hiv,284226.6770037827
colorectal,288918.09235898807
infections,441239.4573601516
eczema,391086.9210056808
debilitating,261641.2754713705
tumours,262442.5521301939
chronic,247984.30409828888
coronary,276947.1840562031
autoimmune,321833.566608667
colds,280635.71608896146
osteoporosis,381023.661347869
gastrointestinal,264214.10441137274
cancerthese,248804.9011059768
arthritis,459296.63398690085
gout,307335.4912185077
radiotherapy,252520.43106961693
oesophageal,345068.50560678757
diabetesbut,275884.4145128536
allergies,365972.6472278091
anorexia,252591.34194952826
diarrhoea,328639.0707394234
diseaseit,245748.62025822437
bacterial,246237.84812157726
auto-immune,274863.96301118453
pneumonia,265620.6736384218
paracetamol,245887.09808690223
cirrhosis,278053.61363522284
disease,431931.3322668129
anaemia,300085.4152651714
meningitis,308974.0643329228
antidepressants,288737.876424474
carcinoid,267611.5509643117
neurological,297632.7452845193
diseasethey,247363.50776984837
autism,320159.8790971473
insomnia,292584.69979542156
statins,251281.97421626846
bladder,272211.5033041878
cancer,310310.3280062281
asthmathe,245866.92940536997
hypertension,375776.45982894057
ulcers,247202.2557855757
degenerative,305823.008645712
