hemophilia,95611.10783188016
acinetobacter,97613.40444391442
xdr,145780.13431181633
multi-drug,138110.8147230862
tick-borne,127253.35488609507
pneumonia-like,124012.48804985655
abscessus,95896.65910876822
vaccinesa,108590.25668298398
cytomegalovirus,95179.42969625545
sars-like,103008.38754173876
afflict,99190.42646341163
schistosomiasis,111003.84098718995
sometimes-fatal,136004.073711983
cryptococcus,109629.15696215177
shigellosis,95494.0546301154
marburg,151392.5319009837
chlamydia,101991.1373612387
tuberculosis,174459.60601318392
scabies,103433.36568458026
gattii,152060.31537146756
vivax,99172.19771268968
viruswhile,140453.00717060175
immune-compromised,112699.35810769447
mers-cov,124154.05689083795
self-limited,97757.43680747008
gonorrhea,117172.55143666721
typhoid,101530.95025509306
mosquito-spread,149655.42531316789
bubonic,105582.07285734898
afflicted,109844.13404054727
infectionit,99750.3543570368
meningitisthe,98960.31343952057
zoonotic,114871.9109530873
venereal,107682.71889072996
drug-resistant,96928.62861529943
aidshiv,112869.10849675242
trichomoniasis,108107.18422886748
infected,118822.9698068308
saidzika,136236.74786839786
hookworm,106345.15796931209
asymptomatic,103756.53197107166
syphilis,108879.41736931198
dengue,126898.231207014
chikungunya,148547.65344004933
ncov,129111.49912539523
enteroviruses,110446.90230333194
haemorrhagic,98967.53336855321
lassa,137020.05486093945
mdr-tb,159148.8791856645
gastroenteritis,126039.1807697637
encephalitis,101602.51234261818
measlesthe,94934.76415073936
aidsthe,124759.10333821648
drug-susceptible,106116.83242978054
zikathe,102128.11734929465
afflicts,101289.28033413754
blood-borne,100097.1908685644
pneumoniae,107469.13473193615
hiv,107127.37146991603
infections,99688.66709598523
mosquito-borne,151527.72907574492
polio-like,96093.04541751991
mycobacterium,131423.12194151647
breakbone,110304.15884459094
notifiable,94250.95971614776
dysentery,101756.87195666575
saiddengue,98556.95419538602
untreatable,148896.7386441578
c-diff,123883.69131391507
mdr,134684.13869855765
fevers,101441.96768628263
virusthere,143485.9356521051
rat-bite,108021.7314869033
leptospirosis,109007.06639789687
virusfor,105230.81670097508
unimmunized,101585.05384435413
mosquito-transmitted,137879.99844442538
diarrhoea,98237.41357560284
diseasesthey,108576.76797842857
multidrug-resistant,151391.5264715891
co-infected,132347.53468750528
herpes,94888.5934548021
lyme,123057.31831064355
yanomami,103253.72955059232
cre,102837.18174694928
multi-drug-resistant,120283.57027489424
inoculated,94604.12009374617
powassan,96825.36520959692
post-treatment,96716.54514524672
co-infection,117006.81588241448
rabies,107159.10590996244
babesiosis,134168.01774698048
xdr-tb,147671.65032706357
virus—,101321.13775431833
flatworm,99597.4888438214
diarrheal,105076.24386922245
carbapenem-resistant,100324.9121524754
community-acquired,109140.89643929487
saidebola,96180.44486714753
poliovirus,111614.34451191727
