refractory,290503.7319550723
non-melanoma,267708.05450329714
scarring,301619.5019021102
edema,254121.2848151105
dysplasia,303468.35411003954
 melanoma,279832.8269602782
hyperthyroidism,288819.7240582021
anticoagulants,280002.04184581316
atherosclerosis,280359.6190000243
non-cancerous,344668.94925499667
pcos,279213.3935896105
ablation,286345.2175292069
endometriosis,334212.40370971384
adenoids,254827.37492406313
preeclampsia,267011.1803423773
prolapse,275438.67163147853
abnormal,272515.741937081
cancerif,296450.0100701154
psoriasis,288159.72170165443
prostates,280822.67466768407
pancreatitis,268295.0452572809
rectum,266636.0523787024
uterine,358444.6414064408
cancerand,259849.10234628204
retinal,275829.3963742765
thromboembolism,262287.77388526767
corneal,253455.42700784508
calcifications,265229.0379093242
hypothyroidism,261031.50453120717
disease—,343740.0231979225
osteoarthritis,257047.01778870448
rectal,253762.13900846193
asbestosis,289254.2120903255
salivary,275198.1626815384
hypoplasia,256247.81007633926
cysts,387684.12607624213
malignancies,329113.1725510533
cancer—,288045.5544195918
revascularization,263697.9928527251
varicose,270432.534997852
vasculitis,255034.47473939994
lymphedema,273401.5571667612
fibroids,313370.6264712045
endometrium,301140.45593850536
embolisms,273325.784719634
adenocarcinoma,293073.90317629377
open-angle,346534.37578240456
insufficiency,305443.3104297668
precancerous,364524.78166706953
septal,290391.50771361234
cancerstill,263339.4853998091
perforations,282618.3800762613
lesions,371622.9367377995
glaucoma,482353.8180642117
cancer“we,262787.4085936393
degeneration,377229.5061393789
fistulas,269402.7667089799
age-related,265542.55966229417
dysfunctionand,256663.96774476432
hernias,302955.7765474858
axillary,262107.4635635034
periodontal,363559.57963209884
aneurysms,268031.00398063875
polyps,323815.10499984125
bronchial,274827.04576964147
osteoporosis,276536.87934944354
hypertensive,253104.2186332595
anemia,257551.91743219906
stenting,274515.2296070641
surgeryfor,308994.2773679319
diseasealthough,282464.362015647
periodontitis,290736.1724072074
neuropathy,311398.36556727765
restenosis,269253.2782836725
gingivitis,263820.75900486356
clotting,275758.40816267417
inflammations,285054.61782261106
perforation,266628.55640778836
ohss,276380.84747418365
lupus,275474.68106765253
metastases,322612.4354903313
cancerthat,292946.74986874394
noncancerous,298644.3874624986
endocarditis,265007.59774985106
bph,283189.6465886872
pre-cancerous,305538.9421005884
macular,376705.92101269215
microvascular,268965.14614223456
myocardial,255285.25440142385
surgeryhowever,286941.9830518664
immune-related,282622.3617484823
body-wide,276689.764181318
ischemia,256061.51159425225
ischemic,265653.04673366743
growths,278121.3976879869
melanomas,255909.82617451274
arrhythmias,288609.54342327267
bladder,274863.2269767919
spasticity,307729.476470081
a-fib,279762.2253098593
