factitious,131333.34664034535
paini,74404.82341317889
strokeif,79424.14268962681
angina,74412.79727148791
scoliosis,89433.13485272041
ocd,90518.77183615573
sciatica,74722.66183898816
generalized,77135.09207003796
retinitis,74302.93281598607
cte,120960.09081191637
tinnitus,88363.75883174245
seizuresit,75725.58264135965
ndph,73553.10260243759
canceri,97161.81547955617
blindness,108963.33463934525
dissociative,114555.98047503928
paralysis,105371.42899392216
aiws,73844.15736246617
palpitations,100565.14702705338
symptoms,85341.21932156231
disordersits,75054.0473145563
delusions,80968.83033991262
paroxysmal,98301.6528086806
dementia,78819.33793958208
psychotic,116295.1915403998
myelitis,103229.45612709767
asperger’s,109668.56670368691
ataxia,90030.16213283768
syndrome,79019.05928514563
aspergers,76084.53269999333
diplegia,94528.2767900681
best’s,80684.38392642385
affliction,112146.51465461297
ppcm,82137.19184527195
myoclonic,95741.90947837691
illness,76818.42749974907
bdd,80238.39336306107
vasculitis,89526.75386013983
wolff-parkinson-white,88140.74346553154
asperger,92454.10666053143
brain,78968.84489934653
obsessive-compulsive,114366.16341779516
disorder,132938.72013599798
graves’,115303.2113652567
unexplained,74694.68054380779
agoraphobia,73958.04529059614
arrhythmia,83284.89446449197
atrophy,82561.86427155096
kleine-levin,77728.08626775182
schizotypal,105423.50664016549
survivor’s,107350.19380337754
angelman,74695.18236393786
hemorrhage,83168.15614108893
epilepsy,77936.82024068004
undiagnosed,82539.57702296939
traumas,75775.84672828531
sufferer,78969.08534672679
schizophrenia,186774.77950135613
psychosis,109397.17288762772
tics,88434.45065115768
psychogenic,83402.78780615302
flashbacks,99545.48030720404
tourettes,76085.17811806443
debilitating,111022.15711266873
wolf-hirschhorn,74776.98140270525
symptomsaccording,73523.77008726225
hallucinations,122348.10736708471
recurrent,91735.03696886943
chronic,83170.73386221613
hypervigilance,97626.63497245465
myocarditis,73664.67141823574
paranoia,122875.5282970411
somatoform,79212.46504961046
congestive,79866.02570069866
anemia,83834.0398316672
epileptic,125140.15848562084
abnormality,106049.37314317127
frontotemporal,96770.68785212185
schizoaffective,149975.05587587162
misdiagnosis,74906.11000414271
cataplexy,86875.76968871057
convulsion,96748.7662999508
disorderbut,94564.47514547924
lupus,75548.22049766195
traumatic,86627.22561190583
malady,79991.9102052506
pigmentosa,86660.53974262928
disorientation,88505.4561527299
forgetfulness,91058.10119901272
strokei,74858.14274225126
trisomy,89527.07557322262
neurological,84397.67188534953
chiari,73487.33657739224
convulsions,75317.30138745878
deformity,75079.3238460423
bipolar,122757.41901969085
degenerative,98071.49475152168
mini-stroke,79032.6505624874
dysmorphic,92275.7026292789
disorder”,77235.09278766539
